StudiumID;StudentID;Datum;ects_gathered
31621491;31232388;12.04.2020;5
31621491;31232388;12.11.2020;5
31621491;31232388;24.12.2020;5
31621497;31232379;22.03.2020;5
31621497;31232379;04.10.2020;5
31621512;31232394;23.05.2019;90
31621539;31232412;26.07.2019;5
31621539;31232412;03.09.2019;5
31621539;31232412;18.09.2019;5
31621539;31232412;06.10.2019;5
31621539;31232412;15.12.2019;5
31621539;31232412;26.12.2019;5
31621539;31232412;09.01.2020;5
31621539;31232412;06.02.2020;5
31621539;31232412;02.04.2020;5
31621539;31232412;02.05.2020;5
31621539;31232412;14.06.2020;5
31621539;31232412;05.07.2020;5
31621539;31232412;24.08.2020;5
31621539;31232412;06.11.2020;5
31621539;31232412;16.11.2020;5
31621539;31232412;19.12.2020;5
31621539;31232412;14.02.2021;5
31621539;31232412;04.04.2021;5
31621542;31232418;01.09.2019;5
31621542;31232418;18.09.2019;5
31621542;31232418;01.10.2019;5
31621590;31121328;21.06.2019;6
31621590;31121328;18.07.2019;5
31621590;31121328;29.07.2019;5
31621590;31121328;29.09.2019;5
31621590;31121328;26.10.2019;2
31621590;31121328;16.03.2020;2
31621590;31121328;22.03.2020;5
31621590;31121328;06.04.2020;5
31621590;31121328;24.04.2020;5
31621590;31121328;24.05.2020;5
31621590;31121328;19.07.2020;5
31621590;31121328;26.07.2020;5
31621590;31121328;23.08.2020;2
31621590;31121328;17.11.2020;5
31621590;31121328;15.01.2021;5
31621590;31121328;16.02.2021;5
31621590;31121328;20.02.2021;5
31621590;31121328;18.03.2021;5
31621605;31231785;18.09.2019;30
31621605;31231785;08.04.2020;10
31621605;31231785;13.05.2020;5
31621605;31231785;21.05.2020;5
31621605;31231785;06.06.2020;5
31621605;31231785;30.09.2020;35
31621608;30479349;18.09.2019;15
31621608;30479349;25.12.2019;10
31621608;30479349;08.04.2020;10
31621608;30479349;08.07.2020;15
31621608;30479349;30.09.2020;18
31621611;31231881;18.09.2019;25
31621611;31231881;08.04.2020;30
31621611;31231881;30.09.2020;30
31621614;27245442;18.09.2019;13
31621614;27245442;08.04.2020;20
31621614;27245442;30.05.2020;2
31621614;27245442;05.12.2020;30
31621617;31217439;18.09.2019;30
31621617;31217439;08.04.2020;8
31621617;31217439;17.05.2020;5
31621617;31217439;08.07.2020;12
31621617;31217439;30.09.2020;26
31621626;31232400;15.09.2019;13
31621635;31232421;25.07.2019;10
31621635;31232421;26.08.2019;5
31621635;31232421;18.09.2019;5
31621635;31232421;28.10.2019;5
31621635;31232421;20.12.2019;5
31621635;31232421;06.01.2020;5
31621635;31232421;07.03.2020;5
31621635;31232421;28.04.2020;5
31621635;31232421;14.07.2020;5
31621635;31232421;10.08.2020;5
31621635;31232421;01.09.2020;5
31621635;31232421;27.10.2020;5
31621635;31232421;06.01.2021;5
31621641;31229337;13.05.2019;30
31621641;31229337;21.06.2019;5
31621641;31229337;01.01.2020;5
31621641;31229337;04.02.2020;5
31621641;31229337;26.03.2020;5
31621641;31229337;19.05.2020;5
31621641;31229337;02.07.2020;5
31621641;31229337;06.12.2020;5
31621641;31229337;26.02.2021;5
31621644;31232448;13.06.2019;38
31621644;31232448;26.08.2019;5
31621644;31232448;28.10.2019;5
31621644;31232448;25.11.2019;2
31621644;31232448;20.01.2020;2
31621644;31232448;30.03.2020;5
31621644;31232448;27.04.2020;5
31621644;31232448;25.05.2020;5
31621644;31232448;27.07.2020;5
31621644;31232448;24.08.2020;5
31621644;31232448;28.09.2020;5
31621644;31232448;26.10.2020;5
31621644;31232448;23.11.2020;5
31621644;31232448;18.01.2021;5
31621644;31232448;15.02.2021;5
31621659;31232457;21.06.2019;5
31621659;31232457;10.09.2019;5
31621659;31232457;21.10.2019;5
31621659;31232457;26.11.2019;5
31621659;31232457;30.12.2019;5
31621659;31232457;21.01.2020;5
31621659;31232457;18.02.2020;5
31621659;31232457;17.03.2020;5
31621659;31232457;24.03.2020;5
31621659;31232457;28.04.2020;5
31621659;31232457;26.05.2020;5
31621659;31232457;30.06.2020;5
31621659;31232457;15.09.2020;5
31621698;31009986;16.05.2019;18
31621698;31009986;22.09.2019;5
31621698;31009986;19.02.2020;5
31621698;31009986;20.03.2020;5
31621698;31009986;10.06.2020;5
31621701;31232478;23.09.2019;5
31621701;31232478;10.06.2020;5
31621701;31232478;19.07.2020;5
31621701;31232478;27.07.2020;5
31621701;31232478;20.01.2021;5
31621704;31230564;14.05.2019;30
31621734;31232496;03.05.2020;5
31621734;31232496;19.08.2020;5
31621734;31232496;19.11.2020;5
31621734;31232496;16.12.2020;5
31621755;31232514;26.10.2019;5
31621755;31232514;10.04.2020;5
31621764;30958881;03.11.2019;10
31621764;30958881;08.01.2020;5
31621764;30958881;04.04.2021;5
31621809;28148493;17.05.2019;15
31621809;28148493;28.01.2020;5
31621821;31232532;02.08.2019;5
31621821;31232532;30.09.2019;5
31621821;31232532;17.10.2019;5
31621821;31232532;25.11.2019;5
31621821;31232532;03.02.2020;15
31621821;31232532;07.02.2020;5
31621821;31232532;17.02.2020;5
31621821;31232532;18.02.2020;5
31621821;31232532;30.03.2020;5
31621821;31232532;27.04.2020;5
31621821;31232532;25.05.2020;5
31621821;31232532;27.07.2020;5
31621821;31232532;16.09.2020;5
31621821;31232532;28.09.2020;5
31621821;31232532;16.10.2020;5
31621821;31232532;23.11.2020;5
31621821;31232532;21.12.2020;5
31621821;31232532;12.03.2021;5
31621827;31232349;18.09.2019;5
31621845;31232559;20.06.2019;15
31621845;31232559;26.08.2019;5
31621845;31232559;23.09.2019;5
31621845;31232559;28.10.2019;5
31621845;31232559;25.11.2019;5
31621845;31232559;17.02.2020;5
31621845;31232559;27.04.2020;5
31621845;31232559;25.05.2020;5
31621845;31232559;22.06.2020;5
31621845;31232559;28.09.2020;5
31621845;31232559;23.11.2020;5
31621845;31232559;17.12.2020;5
31621845;31232559;15.02.2021;5
31621845;31232559;18.02.2021;10
31621845;31232559;09.04.2021;5
31621854;31232571;26.06.2019;5
31621854;31232571;06.07.2019;5
31621854;31232571;19.07.2019;5
31621854;31232571;25.08.2019;5
31621854;31232571;12.10.2019;5
31621854;31232571;19.01.2020;10
31621854;31232571;23.02.2020;5
31621854;31232571;22.03.2020;5
31621854;31232571;12.04.2020;5
31621854;31232571;31.05.2020;10
31621854;31232571;21.06.2020;5
31621854;31232571;26.07.2020;5
31621854;31232571;25.08.2020;5
31621854;31232571;09.10.2020;5
31621857;31232574;04.06.2019;10
31621857;31232574;03.08.2019;5
31621857;31232574;13.01.2020;5
31621857;31232574;05.05.2020;5
31621857;31232574;22.11.2020;5
31621857;31232574;17.12.2020;5
31621857;31232574;18.02.2021;5
31621860;31232577;18.05.2019;5
31621896;30614646;16.05.2019;85
31621896;30614646;11.08.2019;5
31621896;30614646;06.09.2019;5
31621896;30614646;27.11.2019;5
31621896;30614646;20.12.2019;10
31621896;30614646;23.12.2019;5
31621896;30614646;27.12.2019;5
31621896;30614646;17.02.2020;5
31621896;30614646;02.05.2020;5
31621896;30614646;22.06.2020;5
31621896;30614646;19.07.2020;5
31621896;30614646;07.09.2020;5
31621896;30614646;23.11.2020;5
31621932;31232622;02.10.2019;5
31621932;31232622;18.10.2019;5
31621932;31232622;06.05.2020;5
31621932;31232622;06.06.2020;5
31621950;31232628;19.05.2019;17
31621950;31232628;19.06.2019;2
31621950;31232628;26.08.2019;5
31621950;31232628;07.09.2019;2
31621950;31232628;18.09.2019;5
31621950;31232628;12.11.2019;2
31621950;31232628;19.11.2019;2
31621950;31232628;23.11.2019;5
31621950;31232628;16.12.2019;5
31621950;31232628;28.01.2020;5
31621950;31232628;08.02.2020;5
31621950;31232628;27.02.2020;5
31621950;31232628;06.03.2020;5
31621950;31232628;18.05.2020;5
31621950;31232628;06.06.2020;5
31621950;31232628;21.06.2020;10
31621950;31232628;10.07.2020;5
31621950;31232628;18.07.2020;5
31621950;31232628;15.09.2020;5
31621950;31232628;21.11.2020;5
31621950;31232628;28.11.2020;5
31621950;31232628;30.11.2020;5
31621950;31232628;19.03.2021;5
31621980;31232637;28.10.2019;10
31621980;31232637;25.11.2019;10
31621980;31232637;17.02.2020;5
31621980;31232637;18.02.2020;5
31621980;31232637;22.03.2020;5
31621980;31232637;27.04.2020;10
31621980;31232637;24.08.2020;5
31621980;31232637;28.09.2020;10
31621980;31232637;23.11.2020;10
31621980;31232637;21.12.2020;10
31621980;31232637;15.02.2021;5
31621998;31232643;09.12.2019;5
31621998;31232643;21.03.2020;10
31622025;28181187;23.05.2019;90
31622025;28181187;19.07.2019;5
31622025;28181187;18.09.2019;5
31622025;28181187;20.09.2019;5
31622043;31232664;12.08.2019;10
31622067;31232667;16.05.2019;15
31622067;31232667;21.10.2019;5
31622067;31232667;29.12.2019;5
31622067;31232667;15.02.2020;5
31622067;31232667;04.04.2020;5
31622067;31232667;10.05.2020;5
31622070;30470799;09.07.2019;5
31622070;30470799;28.08.2019;5
31622070;30470799;14.01.2020;5
31622070;30470799;19.01.2020;5
31622070;30470799;20.01.2020;5
31622070;30470799;29.01.2020;5
31622070;30470799;18.04.2020;5
31622070;30470799;11.05.2020;5
31622070;30470799;19.05.2020;5
31622070;30470799;22.07.2020;5
31622070;30470799;28.08.2020;5
31622070;30470799;13.11.2020;5
31622070;30470799;09.01.2021;5
31622070;30470799;05.02.2021;5
31622070;30470799;24.03.2021;5
31622079;30980685;14.07.2019;5
31622085;27788034;15.07.2019;5
31622085;27788034;19.07.2019;5
31622085;27788034;04.09.2019;5
31622085;27788034;18.09.2019;5
31622085;27788034;21.09.2019;5
31622085;27788034;16.12.2019;5
31622085;27788034;26.12.2019;5
31622085;27788034;04.01.2020;5
31622085;27788034;01.02.2020;5
31622085;27788034;10.02.2020;5
31622085;27788034;26.03.2020;5
31622085;27788034;17.04.2020;5
31622085;27788034;14.06.2020;5
31622085;27788034;26.06.2020;5
31622085;27788034;10.07.2020;5
31622085;27788034;18.08.2020;5
31622085;27788034;30.09.2020;5
31622085;27788034;27.12.2020;5
31622085;27788034;31.12.2020;5
31622085;27788034;16.01.2021;5
31622085;27788034;10.02.2021;5
31622094;31232676;19.05.2019;11
31622094;31232676;05.07.2019;5
31622094;31232676;25.07.2019;10
31622094;31232676;11.08.2019;2
31622094;31232676;16.11.2019;5
31622094;31232676;23.11.2019;2
31622094;31232676;06.12.2019;5
31622094;31232676;16.01.2020;5
31622094;31232676;20.01.2020;5
31622094;31232676;06.02.2020;5
31622094;31232676;15.02.2020;5
31622094;31232676;14.03.2020;5
31622094;31232676;22.03.2020;10
31622094;31232676;28.05.2020;5
31622094;31232676;06.06.2020;5
31622094;31232676;17.07.2020;5
31622094;31232676;01.08.2020;5
31622094;31232676;16.08.2020;5
31622094;31232676;13.09.2020;5
31622094;31232676;22.11.2020;5
31622094;31232676;04.12.2020;5
31622094;31232676;10.01.2021;5
31622094;31232676;04.02.2021;5
31622094;31232676;24.02.2021;5
31622094;31232676;08.04.2021;5
31622112;31232682;15.06.2019;30
31622112;31232682;16.09.2020;5
31622190;31151157;13.05.2019;24
31622190;31151157;04.09.2019;2
31622190;31151157;27.03.2020;2
31622190;31151157;06.06.2020;2
31622196;31232772;16.05.2019;70
31622196;31232772;16.07.2019;5
31622196;31232772;12.08.2019;5
31622196;31232772;19.08.2019;5
31622196;31232772;06.10.2019;5
31622196;31232772;11.11.2019;5
31622196;31232772;16.11.2019;5
31622196;31232772;22.12.2019;5
31622196;31232772;25.01.2020;5
31622196;31232772;08.02.2020;5
31622196;31232772;20.03.2020;5
31622196;31232772;22.04.2020;5
31622196;31232772;21.05.2020;5
31622196;31232772;23.06.2020;5
31622196;31232772;31.08.2020;5
31622196;31232772;10.09.2020;5
31622196;31232772;28.09.2020;5
31622196;31232772;17.10.2020;5
31622196;31232772;16.11.2020;5
31622196;31232772;11.01.2021;5
31622205;31232778;13.10.2019;5
31622208;31232775;26.08.2019;5
31622208;31232775;22.09.2019;25
31622208;31232775;23.09.2019;5
31622208;31232775;27.09.2019;5
31622208;31232775;28.10.2019;4
31622208;31232775;25.11.2019;5
31622208;31232775;29.12.2019;5
31622208;31232775;31.01.2020;2
31622208;31232775;28.02.2020;2
31622208;31232775;21.04.2020;5
31622208;31232775;23.04.2020;5
31622208;31232775;03.05.2020;5
31622208;31232775;07.06.2020;5
31622208;31232775;29.06.2020;2
31622208;31232775;30.07.2020;5
31622208;31232775;12.09.2020;5
31622208;31232775;11.02.2021;5
31622208;31232775;18.03.2021;5
31622208;31232775;02.04.2021;5
31622223;31232781;26.08.2019;5
31622223;31232781;25.11.2019;5
31622223;31232781;27.04.2020;5
31622223;31232781;19.05.2020;5
31622223;31232781;19.08.2020;5
31622223;31232781;24.08.2020;5
31622223;31232781;16.09.2020;5
31622223;31232781;26.10.2020;5
31622223;31232781;04.01.2021;5
31622223;31232781;01.02.2021;5
31622223;31232781;04.02.2021;5
31622244;31232802;16.05.2019;20
31622262;31232811;05.08.2019;5
31622262;31232811;23.02.2020;10
31622262;31232811;05.04.2020;10
31622262;31232811;17.05.2020;5
31622262;31232811;16.09.2020;5
31622262;31232811;05.01.2021;5
31622277;31232823;14.06.2019;10
31622289;31232829;16.05.2019;11
31622301;31232847;16.07.2019;5
31622301;31232847;07.08.2019;5
31622301;31232847;09.09.2019;5
31622301;31232847;19.01.2020;5
31622301;31232847;20.01.2020;5
31622301;31232847;04.02.2020;5
31622301;31232847;26.02.2020;5
31622301;31232847;19.05.2020;5
31622301;31232847;11.06.2020;5
31622301;31232847;19.06.2020;10
31622301;31232847;03.07.2020;5
31622301;31232847;10.07.2020;5
31622301;31232847;09.08.2020;5
31622301;31232847;09.09.2020;5
31622301;31232847;29.09.2020;5
31622301;31232847;28.12.2020;5
31622301;31232847;09.02.2021;5
31622334;31232865;25.07.2019;5
31622346;31232853;22.05.2019;33
31622346;31232853;18.09.2019;5
31622352;30280089;14.06.2019;76
31622352;30280089;23.06.2019;5
31622352;30280089;28.08.2019;2
31622355;30727467;06.07.2019;5
31622355;30727467;06.10.2019;5
31622355;30727467;21.01.2020;5
31622355;30727467;21.04.2020;5
31622370;31232871;19.07.2019;5
31622370;31232871;23.09.2019;5
31622370;31232871;14.10.2019;5
31622370;31232871;28.01.2020;5
31622370;31232871;15.04.2020;5
31622376;31232883;12.06.2019;69
31622376;31232883;22.08.2019;5
31622376;31232883;06.05.2020;2
31622388;31232892;29.07.2019;5
31622388;31232892;13.09.2019;5
31622388;31232892;01.10.2019;5
31622388;31232892;20.11.2019;5
31622388;31232892;11.12.2019;5
31622388;31232892;31.12.2019;5
31622388;31232892;21.04.2020;5
31622388;31232892;23.04.2020;5
31622388;31232892;27.04.2020;5
31622388;31232892;27.05.2020;25
31622388;31232892;27.07.2020;5
31622388;31232892;12.10.2020;5
31622388;31232892;04.01.2021;5
31622388;31232892;22.02.2021;5
31622388;31232892;05.04.2021;5
31622391;31232895;27.07.2019;5
31622412;31232907;24.05.2019;60
31622412;31232907;18.07.2019;5
31622412;31232907;08.09.2019;5
31622412;31232907;16.11.2019;5
31622412;31232907;06.02.2020;5
31622412;31232907;07.04.2020;5
31622412;31232907;11.04.2020;10
31622412;31232907;15.05.2020;5
31622412;31232907;01.08.2020;5
31622412;31232907;16.08.2020;5
31622412;31232907;25.11.2020;5
31622412;31232907;10.02.2021;5
31622442;31232925;24.05.2019;30
31622442;31232925;05.06.2020;5
31622451;31232922;27.08.2019;5
31622451;31232922;09.09.2019;5
31622451;31232922;31.10.2019;3
31622451;31232922;27.11.2019;3
31622451;31232922;28.12.2019;5
31622451;31232922;16.02.2020;5
31622451;31232922;15.03.2020;5
31622451;31232922;06.05.2020;2
31622451;31232922;11.06.2020;9
31622451;31232922;27.06.2020;5
31622451;31232922;20.07.2020;5
31622451;31232922;17.01.2021;5
31622457;27331089;16.10.2019;5
31622457;27331089;17.02.2020;5
31622457;27331089;19.08.2020;5
31622457;27331089;13.01.2021;5
31622460;31232928;16.05.2019;26
31622460;31232928;18.05.2019;6
31622460;31232928;08.09.2019;19
31622460;31232928;28.10.2019;5
31622460;31232928;09.05.2020;5
31622460;31232928;26.10.2020;5
31622484;31232937;20.06.2019;5
31622484;31232937;18.07.2019;5
31622484;31232937;20.07.2019;5
31622484;31232937;31.08.2019;5
31622484;31232937;18.09.2019;5
31622484;31232937;24.09.2019;5
31622484;31232937;11.10.2019;5
31622484;31232937;10.12.2019;5
31622484;31232937;14.12.2019;10
31622484;31232937;12.02.2020;5
31622484;31232937;16.02.2020;5
31622484;31232937;19.02.2020;5
31622484;31232937;08.04.2020;5
31622484;31232937;07.07.2020;5
31622484;31232937;19.07.2020;5
31622484;31232937;28.07.2020;5
31622484;31232937;20.08.2020;5
31622484;31232937;31.08.2020;5
31622484;31232937;08.10.2020;5
31622484;31232937;15.01.2021;10
31622484;31232937;15.02.2021;5
31622484;31232937;21.02.2021;5
31622490;31232931;27.05.2019;10
31622505;30845235;29.09.2019;5
31622505;30845235;15.10.2019;5
31622505;30845235;19.10.2019;5
31622505;30845235;20.12.2019;5
31622505;30845235;20.01.2020;5
31622505;30845235;31.03.2020;5
31622505;30845235;25.04.2020;5
31622505;30845235;05.06.2020;5
31622505;30845235;18.06.2020;5
31622505;30845235;18.07.2020;5
31622505;30845235;08.12.2020;5
31622505;30845235;17.12.2020;5
31622505;30845235;17.01.2021;10
31622511;31232949;06.07.2019;10
31622514;31232952;15.06.2019;16
31622535;31232958;16.05.2019;30
31622535;31232958;01.08.2019;5
31622535;31232958;18.09.2019;5
31622535;31232958;20.12.2019;5
31622535;31232958;27.01.2020;5
31622535;31232958;03.04.2020;5
31622535;31232958;19.06.2020;5
31622538;31232964;19.07.2019;5
31622538;31232964;20.07.2019;5
31622538;31232964;20.08.2019;5
31622538;31232964;19.09.2019;10
31622538;31232964;20.10.2019;5
31622538;31232964;14.12.2019;5
31622538;31232964;20.12.2019;5
31622538;31232964;21.04.2020;5
31622538;31232964;18.05.2020;5
31622538;31232964;05.06.2020;3
31622538;31232964;19.06.2020;5
31622538;31232964;02.09.2020;5
31622538;31232964;05.09.2020;5
31622538;31232964;04.01.2021;5
31622538;31232964;18.03.2021;5
31622544;31232961;27.07.2020;5
31622544;31232961;23.11.2020;10
31622568;31232946;17.05.2019;70
31622568;31232946;30.07.2019;5
31622568;31232946;11.08.2019;5
31622568;31232946;24.03.2020;5
31622568;31232946;05.05.2020;5
31622568;31232946;19.07.2020;5
31622571;31232976;02.06.2019;5
31622571;31232976;23.07.2019;5
31622571;31232976;06.11.2019;5
31622571;31232976;20.11.2019;5
31622571;31232976;20.02.2020;5
31622571;31232976;30.05.2020;5
31622571;31232976;01.10.2020;5
31622571;31232976;16.11.2020;5
31622574;27958020;18.09.2019;5
31622580;27749889;15.05.2019;5
31622580;27749889;18.09.2019;12
31622589;31232979;14.06.2019;15
31622589;31232979;26.08.2019;5
31622589;31232979;23.09.2019;5
31622589;31232979;28.10.2019;5
31622589;31232979;25.11.2019;5
31622589;31232979;20.01.2020;5
31622589;31232979;22.01.2020;5
31622589;31232979;17.02.2020;5
31622589;31232979;27.05.2020;5
31622589;31232979;30.05.2020;5
31622589;31232979;27.08.2020;5
31622589;31232979;06.09.2020;5
31622589;31232979;20.11.2020;5
31622589;31232979;14.02.2021;5
31622652;31023237;08.05.2019;5
31622652;31023237;04.07.2019;5
31622652;31023237;30.10.2019;5
31622652;31023237;20.01.2020;5
31622652;31023237;31.03.2020;5
31622652;31023237;16.04.2020;5
31622652;31023237;18.07.2020;5
31622652;31023237;24.09.2020;5
31622652;31023237;07.10.2020;5
31622652;31023237;14.10.2020;5
31622652;31023237;18.10.2020;5
31622652;31023237;23.11.2020;5
31622652;31023237;03.12.2020;5
31622652;31023237;23.12.2020;5
31622658;31233027;19.05.2019;15
31622658;31233027;30.09.2019;5
31622658;31233027;31.10.2019;5
31622658;31233027;04.12.2019;5
31622658;31233027;26.12.2019;5
31622658;31233027;22.01.2020;5
31622658;31233027;08.04.2020;5
31622658;31233027;17.04.2020;5
31622658;31233027;28.06.2020;5
31622658;31233027;15.07.2020;5
31622658;31233027;15.08.2020;5
31622658;31233027;15.09.2020;5
31622658;31233027;27.10.2020;5
31622658;31233027;26.11.2020;5
31622658;31233027;16.02.2021;5
31622658;31233027;18.02.2021;5
31622664;30814875;12.10.2019;10
31622664;30814875;19.10.2019;5
31622664;30814875;20.11.2019;5
31622664;30814875;20.01.2020;5
31622664;30814875;29.03.2020;5
31622664;30814875;01.05.2020;5
31622664;30814875;18.06.2020;5
31622664;30814875;18.07.2020;10
31622664;30814875;28.11.2020;5
31622664;30814875;17.12.2020;5
31622664;30814875;17.01.2021;10
31622664;30814875;07.02.2021;5
31622667;31233024;16.05.2019;13
31622667;31233024;21.10.2019;5
31622676;31233030;22.07.2019;5
31622676;31233030;27.10.2019;5
31622676;31233030;20.11.2019;5
31622676;31233030;08.02.2020;5
31622700;30419394;18.05.2019;12
31622703;31059768;20.01.2020;5
31622703;31059768;19.05.2020;5
31622718;31233051;17.05.2019;22
31622718;31233051;25.06.2019;2
31622718;31233051;19.07.2019;5
31622718;31233051;22.07.2019;2
31622718;31233051;11.08.2019;2
31622718;31233051;02.09.2019;2
31622718;31233051;14.10.2019;5
31622718;31233051;10.12.2019;5
31622718;31233051;21.01.2020;5
31622718;31233051;03.03.2020;5
31622718;31233051;19.05.2020;5
31622718;31233051;11.08.2020;5
31622718;31233051;23.08.2020;5
31622718;31233051;20.09.2020;5
31622718;31233051;29.09.2020;5
31622718;31233051;02.01.2021;5
31622718;31233051;06.01.2021;5
31622718;31233051;15.02.2021;5
31622718;31233051;29.03.2021;5
31622721;31233039;21.07.2019;5
31622721;31233039;06.10.2019;5
31622721;31233039;29.01.2020;5
31622721;31233039;14.02.2020;5
31622721;31233039;14.06.2020;5
31622730;31231830;15.05.2019;25
31622730;31231830;11.04.2020;5
31622748;31233060;02.09.2019;5
31622748;31233060;18.09.2019;5
31622748;31233060;24.10.2019;5
31622748;31233060;25.11.2019;5
31622748;31233060;17.02.2020;5
31622748;31233060;25.05.2020;5
31622748;31233060;12.10.2020;5
31622748;31233060;23.11.2020;5
31622760;30204114;04.07.2019;5
31622760;30204114;14.09.2019;5
31622760;30204114;16.10.2019;5
31622760;30204114;20.10.2019;5
31622760;30204114;18.01.2020;5
31622760;30204114;01.02.2020;5
31622760;30204114;12.04.2020;5
31622760;30204114;26.04.2020;5
31622760;30204114;01.05.2020;5
31622760;30204114;03.05.2020;5
31622760;30204114;04.07.2020;5
31622760;30204114;05.09.2020;5
31622760;30204114;15.10.2020;5
31622760;30204114;18.10.2020;5
31622760;30204114;22.10.2020;5
31622760;30204114;17.01.2021;5
31622805;31221558;19.10.2019;5
31622805;31221558;06.11.2019;10
31622805;31221558;20.11.2019;5
31622805;31221558;20.01.2020;5
31622805;31221558;22.04.2020;5
31622805;31221558;30.04.2020;5
31622805;31221558;18.06.2020;5
31622805;31221558;18.07.2020;10
31622805;31221558;18.11.2020;5
31622805;31221558;13.12.2020;5
31622805;31221558;17.12.2020;5
31622805;31221558;17.01.2021;10
31622805;31221558;24.01.2021;5
31622823;28192716;26.08.2019;5
31622823;28192716;28.10.2019;5
31622823;28192716;25.11.2019;5
31622823;28192716;17.02.2020;5
31622832;31233117;13.05.2019;70
31622832;31233117;06.07.2019;5
31622832;31233117;06.11.2019;5
31622832;31233117;18.03.2020;5
31622832;31233117;08.07.2020;5
31622850;31233114;23.05.2019;90
31622880;31233156;09.02.2021;5
31622889;31233123;02.09.2019;5
31622889;31233123;22.10.2019;5
31622889;31233123;06.02.2020;5
31622889;31233123;14.02.2020;5
31622889;31233123;23.02.2020;5
31622889;31233123;02.05.2020;5
31622889;31233123;10.06.2020;10
31622889;31233123;10.07.2020;5
31622889;31233123;30.07.2020;5
31622889;31233123;16.09.2020;5
31622889;31233123;16.11.2020;5
31622889;31233123;16.01.2021;5
31622889;31233123;29.01.2021;5
31622889;31233123;22.03.2021;5
31622889;31233123;07.04.2021;5
31622913;31233189;16.05.2019;43
31622913;31233189;23.12.2019;7
31622916;30846741;25.06.2019;5
31622916;30846741;27.08.2019;5
31622916;30846741;29.08.2019;5
31622916;30846741;29.09.2019;5
31622916;30846741;28.12.2019;5
31622916;30846741;20.02.2020;5
31622916;30846741;07.03.2020;5
31622916;30846741;16.04.2020;5
31622916;30846741;19.07.2020;5
31622916;30846741;23.07.2020;10
31622916;30846741;16.10.2020;5
31622958;31233240;30.05.2019;25
31622958;31233240;20.06.2019;15
31622958;31233240;26.08.2019;5
31622958;31233240;18.09.2019;5
31622958;31233240;30.09.2019;5
31622958;31233240;24.10.2019;5
31622958;31233240;20.01.2020;10
31622958;31233240;22.06.2020;10
31622958;31233240;27.07.2020;5
31622958;31233240;24.08.2020;5
31622958;31233240;23.11.2020;10
31622958;31233240;21.12.2020;5
31622958;31233240;15.02.2021;5
31622964;31233219;08.11.2020;5
31622964;31233219;10.11.2020;5
31622964;31233219;22.12.2020;5
31622967;31233222;16.05.2019;70
31622967;31233222;26.08.2019;5
31622967;31233222;18.09.2019;5
31622967;31233222;19.09.2019;5
31622967;31233222;23.09.2019;5
31622967;31233222;26.09.2019;5
31622967;31233222;16.10.2019;5
31622967;31233222;28.10.2019;5
31622967;31233222;25.11.2019;5
31622967;31233222;17.02.2020;5
31622967;31233222;21.02.2020;5
31622967;31233222;02.04.2020;5
31622967;31233222;17.04.2020;5
31622967;31233222;21.04.2020;5
31622967;31233222;23.04.2020;5
31622967;31233222;27.04.2020;5
31622967;31233222;25.05.2020;5
31622967;31233222;19.06.2020;5
31622967;31233222;22.06.2020;5
31622967;31233222;24.08.2020;5
31622967;31233222;30.10.2020;5
31622967;31233222;12.11.2020;10
31622973;31233225;19.08.2019;5
31622973;31233225;16.09.2019;5
31622973;31233225;13.10.2019;5
31622973;31233225;21.11.2019;5
31622973;31233225;11.01.2020;5
31622973;31233225;28.03.2020;5
31622973;31233225;03.05.2020;5
31622973;31233225;12.06.2020;5
31622973;31233225;25.06.2020;5
31622973;31233225;29.08.2020;5
31622973;31233225;31.10.2020;5
31622994;31233252;09.07.2019;5
31622994;31233252;19.08.2019;5
31622994;31233252;14.10.2019;5
31622994;31233252;16.12.2019;5
31622994;31233252;10.03.2020;5
31622994;31233252;09.04.2020;5
31622994;31233252;21.12.2020;5
31622994;31233252;27.02.2021;5
31623006;31233249;23.09.2019;5
31623009;31233231;24.09.2019;5
31623009;31233231;28.12.2019;5
31623009;31233231;19.01.2020;5
31623009;31233231;30.05.2020;5
31623009;31233231;06.09.2020;5
31623009;31233231;01.10.2020;5
31623009;31233231;16.02.2021;5
31623021;31233234;16.07.2019;5
31623021;31233234;26.08.2019;5
31623021;31233234;07.10.2019;5
31623021;31233234;05.11.2019;5
31623021;31233234;28.01.2020;5
31623021;31233234;18.02.2020;5
31623021;31233234;28.02.2020;5
31623021;31233234;07.04.2020;5
31623021;31233234;27.05.2020;5
31623021;31233234;29.06.2020;5
31623021;31233234;10.08.2020;5
31623021;31233234;02.09.2020;5
31623021;31233234;05.11.2020;5
31623021;31233234;12.11.2020;5
31623024;31233261;16.05.2019;51
31623024;31233261;12.07.2019;5
31623024;31233261;31.07.2019;2
31623024;31233261;07.09.2019;5
31623024;31233261;13.09.2019;5
31623024;31233261;02.10.2019;2
31623024;31233261;03.11.2019;5
31623024;31233261;29.11.2019;5
31623024;31233261;08.01.2020;5
31623024;31233261;31.01.2020;5
31623024;31233261;14.02.2020;5
31623024;31233261;25.03.2020;5
31623024;31233261;20.05.2020;5
31623024;31233261;05.06.2020;5
31623024;31233261;29.10.2020;5
31623024;31233261;13.12.2020;5
31623024;31233261;21.02.2021;5
31623030;31233264;16.05.2019;55
31623030;31233264;25.07.2019;5
31623030;31233264;18.09.2019;5
31623030;31233264;20.11.2019;5
